"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";58;6;"Deputado Federal";112068;287;1;0;288;97706;0;14362;"N";97706;83705;83705;79691;4014;4014;0;0;0;0;0;0;0;5606;8395;8395;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02593";"MARAÃ";49;7;"Deputado Estadual";9607;27;3;0;30;5617;0;3990;"N";5617;5495;5495;5130;365;365;0;0;0;0;0;0;0;38;84;84;0;0;"20:00:27";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02631";"NHAMUNDÁ";43;7;"Deputado Estadual";13060;42;6;0;48;9530;0;3530;"N";9530;9281;9281;8813;468;468;0;0;0;0;0;0;0;167;82;82;0;0;"20:00:07";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02712";"PAUINI";44;7;"Deputado Estadual";10218;31;1;0;32;6537;0;3681;"N";6537;6311;6311;5947;364;364;0;0;0;0;0;0;0;86;140;140;0;0;"20:00:20";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02852";"URUCARÁ";27;6;"Deputado Federal";11572;35;0;0;35;8446;0;3126;"N";8446;8152;8152;7781;371;371;0;0;0;0;0;0;0;122;172;172;0;0;"20:00:00";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02518";"LÁBREA";12;3;"Governador";24270;79;8;0;87;16060;0;8210;"N";16060;14889;14889;14889;0;0;0;0;0;0;0;0;0;111;1060;1060;0;0;"20:25:20";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02496";"JUTAÍ";41;3;"Governador";12386;36;0;0;36;8050;0;4336;"N";8050;7372;7372;7372;0;0;0;0;0;0;0;0;0;47;631;631;0;0;"19:40:50";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98353";"IRANDUBA";56;7;"Deputado Estadual";30595;130;23;0;153;26293;0;4302;"N";26293;24693;24693;23029;1664;1664;0;0;0;0;0;0;0;664;936;936;0;0;"20:00:40";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98396";"MANAQUIRI";23;5;"Senador";13161;38;3;0;41;9804;0;3357;"N";19608;17639;17639;17639;0;0;0;0;0;0;0;0;0;392;1577;1577;0;0;"20:00:11";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98418";"PRESIDENTE FIGUEIREDO";51;6;"Deputado Federal";22750;77;18;0;95;17067;0;5683;"N";17067;15482;15482;14577;905;905;0;0;0;0;0;0;0;625;960;960;0;0;"20:00:13";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98515";"TONANTINS";47;5;"Senador";9223;26;3;0;29;6851;0;2372;"N";13702;12649;12649;12649;0;0;0;0;0;0;0;0;0;322;731;731;0;0;"20:00:42";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02917";"AMATURÁ";22;6;"Deputado Federal";5909;22;2;0;24;4674;0;1235;"N";4674;4400;4400;4069;331;331;0;0;0;0;0;0;0;79;195;195;0;0;"20:00:29";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02950";"BERURI";54;5;"Senador";11752;34;0;0;34;8833;0;2919;"N";17666;16324;16324;16324;0;0;0;0;0;0;0;0;0;221;1121;1121;0;0;"20:00:10";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02232";"CAREIRO";23;3;"Governador";21036;73;10;0;83;16172;0;4864;"N";16172;14574;14574;14574;0;0;0;0;0;0;0;0;0;210;1388;1388;0;0;"20:00:30";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02275";"CODAJÁS";7;3;"Governador";14421;49;10;0;59;9879;0;4542;"N";9879;9093;9093;9093;0;0;0;0;0;0;0;0;0;75;711;711;0;0;"20:00:13";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02291";"EIRUNEPÉ";11;5;"Senador";20736;64;3;0;67;13005;0;7731;"N";26010;22756;22756;22756;0;0;0;0;0;0;0;0;0;1055;2199;2199;0;0;"20:00:24";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02313";"ENVIRA";46;3;"Governador";11439;34;1;0;35;6594;0;4845;"N";6594;5899;5899;5899;0;0;0;0;0;0;0;0;0;93;602;602;0;0;"20:00:20";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02534";"MANACAPURU";6;3;"Governador";66220;197;16;0;213;52512;0;13708;"N";52512;48255;48255;48255;0;0;0;0;0;0;0;0;0;628;3629;3629;0;0;"20:00:34";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";2;5;"Senador";85034;221;6;0;227;73642;0;11392;"N";147284;123340;123340;123340;0;0;0;0;0;0;0;0;0;9000;14944;14944;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";31;5;"Senador";76419;207;24;0;231;67344;0;9075;"N";134688;108768;108768;108768;0;0;0;0;0;0;0;0;0;9002;16918;16918;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";58;3;"Governador";112068;287;1;0;288;97706;0;14362;"N";97706;87754;87754;87754;0;0;0;0;0;0;0;0;0;2491;7461;7461;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;7;"Deputado Estadual";114256;323;5;0;328;100952;0;13304;"N";100952;90799;90799;86112;4687;4687;0;0;0;0;0;0;0;4023;6130;6130;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";59;7;"Deputado Estadual";97822;257;6;0;263;85941;0;11881;"N";85941;75968;75968;71426;4542;4542;0;0;0;0;0;0;0;4035;5938;5938;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02690";"PARINTINS";4;6;"Deputado Federal";68205;218;17;0;235;51549;0;16656;"N";51549;47767;47767;45291;2476;2476;0;0;0;0;0;0;0;2160;1622;1622;0;0;"20:00:26";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02437";"ITAPIRANGA";24;3;"Governador";7230;24;0;0;24;4907;0;2323;"N";4907;4678;4678;4678;0;0;0;0;0;0;0;0;0;29;200;200;0;0;"19:30:30";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";63;3;"Governador";119808;316;14;0;330;103914;0;15894;"N";103914;95708;95708;95708;0;0;0;0;0;0;0;0;0;1208;6998;6998;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02798";"TAPAUÁ";38;3;"Governador";12718;39;1;0;40;8194;0;4524;"N";8194;7782;7782;7782;0;0;0;0;0;0;0;0;0;26;386;386;0;0;"18:33:27";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02178";"BORBA";15;3;"Governador";20293;62;2;0;64;14506;0;5787;"N";14506;13306;13306;13306;0;0;0;0;0;0;0;0;0;90;1110;1110;0;0;"20:00:19";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02313";"ENVIRA";46;6;"Deputado Federal";11439;34;1;0;35;6594;0;4845;"N";6594;6323;6323;5977;346;346;0;0;0;0;0;0;0;146;125;125;0;0;"20:00:20";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02313";"ENVIRA";46;7;"Deputado Estadual";11439;34;1;0;35;6594;0;4845;"N";6594;6299;6299;5859;440;440;0;0;0;0;0;0;0;136;159;159;0;0;"20:00:20";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02399";"IPIXUNA";45;6;"Deputado Federal";10761;37;1;0;38;7004;0;3757;"N";7004;6712;6712;6340;372;372;0;0;0;0;0;0;0;168;124;124;0;0;"20:00:07";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;5;"Senador";114256;323;5;0;328;100952;0;13304;"N";201904;164808;164808;164808;0;0;0;0;0;0;0;0;0;13064;24032;24032;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";68;3;"Governador";80764;215;5;0;220;69786;0;10978;"N";69786;61789;61789;61789;0;0;0;0;0;0;0;0;0;1840;6157;6157;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";63;7;"Deputado Estadual";119805;316;14;0;330;104825;0;14980;"N";104825;92146;92146;86662;5484;5484;0;0;0;0;0;0;0;5206;7473;7473;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02577";"MANICORÉ";16;7;"Deputado Estadual";27965;93;8;0;101;19235;0;8730;"N";19235;18537;18537;17601;936;936;0;0;0;0;0;0;0;326;372;372;0;0;"20:00:22";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02739";"SANTO ANTÔNIO DO IÇÁ";47;7;"Deputado Estadual";13906;42;1;0;43;10584;0;3322;"N";10584;10246;10246;9495;751;751;0;0;0;0;0;0;0;170;168;168;0;0;"20:00:08";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02011";"NOVO AIRÃO";34;5;"Senador";10323;31;1;0;32;7599;0;2724;"N";15198;13500;13500;13500;0;0;0;0;0;0;0;0;0;470;1228;1228;0;0;"20:00:11";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02020";"GUAJARÁ";45;7;"Deputado Estadual";9519;34;2;0;36;6400;0;3119;"N";6400;6055;6055;5599;456;456;0;0;0;0;0;0;0;144;201;201;0;0;"20:00:43";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02070";"AUTAZES";35;3;"Governador";25310;84;10;0;94;19865;0;5445;"N";19865;18315;18315;18315;0;0;0;0;0;0;0;0;0;148;1402;1402;0;0;"20:00:45";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02291";"EIRUNEPÉ";11;6;"Deputado Federal";20736;64;3;0;67;13005;0;7731;"N";13005;12007;12007;11111;896;896;0;0;0;0;0;0;0;587;411;411;0;0;"20:00:24";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02470";"JURUÁ";50;5;"Senador";7119;25;5;0;30;4433;0;2686;"N";8866;7979;7979;7979;0;0;0;0;0;0;0;0;0;183;704;704;0;0;"20:00:06";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;3;"Governador";114256;323;5;0;328;100952;0;13304;"N";100952;90960;90960;90960;0;0;0;0;0;0;0;0;0;2455;7537;7537;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02658";"NOVA OLINDA DO NORTE";35;6;"Deputado Federal";16899;48;1;0;49;12051;0;4848;"N";12051;11625;11625;11092;533;533;0;0;0;0;0;0;0;241;185;185;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02194";"CANUTAMA";13;7;"Deputado Estadual";8361;29;1;0;30;5611;0;2750;"N";5611;5433;5433;5058;375;375;0;0;0;0;0;0;0;81;97;97;0;0;"20:00:31";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02453";"JAPURÁ";48;3;"Governador";4393;13;2;0;15;2882;0;1511;"N";2882;2671;2671;2671;0;0;0;0;0;0;0;0;0;24;187;187;0;0;"20:00:32";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";40;7;"Deputado Estadual";116457;298;3;0;301;102159;0;14298;"N";102159;91772;91772;87295;4477;4477;0;0;0;0;0;0;0;4059;6328;6328;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";65;7;"Deputado Estadual";110278;289;5;0;294;95257;0;15021;"N";95257;83530;83530;78530;5000;5000;0;0;0;0;0;0;0;4939;6788;6788;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";22;7;"Deputado Estadual";16909;49;7;0;56;13574;0;3335;"N";13574;13214;13214;12165;1049;1049;0;0;0;0;0;0;0;155;205;205;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02178";"BORBA";15;6;"Deputado Federal";20293;62;2;0;64;14506;0;5787;"N";14506;13951;13951;13136;815;815;0;0;0;0;0;0;0;191;364;364;0;0;"20:00:19";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02330";"FONTE BOA";10;3;"Governador";14872;43;7;0;50;10054;0;4818;"N";10054;9302;9302;9302;0;0;0;0;0;0;0;0;0;90;662;662;0;0;"20:00:31";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02593";"MARAÃ";49;3;"Governador";9607;27;3;0;30;5617;0;3990;"N";5617;5165;5165;5165;0;0;0;0;0;0;0;0;0;26;426;426;0;0;"20:00:27";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02615";"MAUÉS";5;6;"Deputado Federal";30937;94;15;0;109;21961;0;8976;"N";21961;21152;21152;20236;916;916;0;0;0;0;0;0;0;401;408;408;0;0;"20:00:25";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02836";"SÃO GABRIEL DA CACHOEIRA";19;5;"Senador";29139;92;8;0;100;18898;0;10241;"N";37796;34484;34484;34484;0;0;0;0;0;0;0;0;0;1080;2232;2232;0;0;"20:00:12";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02895";"ALVARÃES";60;5;"Senador";9758;30;2;0;32;7244;0;2514;"N";14488;13143;13143;13143;0;0;0;0;0;0;0;0;0;306;1039;1039;0;0;"20:00:36";"19/04/2021"
