UF;Município;Faixa etária;Gênero;Grau de instrução;Turno;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;ANALFABETO;1;37;0,5968;25;62;2025-04-30 07:09:09
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,5;2;4;2025-04-30 07:09:09
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;38;0,8444;7;45;2025-04-30 07:09:09
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;10;0,8333;2;12;2025-04-30 07:09:09
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;1;69;0,8734;10;79;2025-04-30 07:09:09
AM;ALVARÃES;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;3;0,75;1;4;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;FEMININO;ANALFABETO;1;15;0,3;35;50;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;15;0,9375;1;16;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;1;31;0,6596;16;47;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;ANALFABETO;1;15;0,4286;20;35;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;22;0,88;3;25;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;5;0,7143;2;7;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;1;53;0,7681;16;69;2025-04-30 07:09:09
AM;ALVARÃES;65 a 69 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;FEMININO;ANALFABETO;1;11;0,275;29;40;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;8;0,7273;3;11;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;1;21;0,6176;13;34;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;MASCULINO;ANALFABETO;1;13;0,2955;31;44;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,5714;3;7;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;ALVARÃES;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;1;29;0,5686;22;51;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;FEMININO;ANALFABETO;1;3;0,0857;32;35;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,2222;7;9;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;1;9;0,2727;24;33;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;MASCULINO;ANALFABETO;1;9;0,2571;26;35;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,2222;7;9;2025-04-30 07:09:09
AM;ALVARÃES;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;1;18;0,375;30;48;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;FEMININO;ANALFABETO;1;0;0;34;34;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;1;1;0,05;19;20;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;MASCULINO;ANALFABETO;1;4;0,1212;29;33;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;1;7;0,2;28;35;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;FEMININO;ANALFABETO;1;0;0;20;20;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;11;11;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;MASCULINO;ANALFABETO;1;1;0,0588;16;17;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;3;3;2025-04-30 07:09:09
AM;ALVARÃES;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;1;1;0,037;26;27;2025-04-30 07:09:09
AM;ALVARÃES;90 a 94 anos                  ;FEMININO;ANALFABETO;1;0;0;5;5;2025-04-30 07:09:09
AM;ALVARÃES;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;11;11;2025-04-30 07:09:09
AM;ALVARÃES;90 a 94 anos                  ;MASCULINO;ANALFABETO;1;0;0;16;16;2025-04-30 07:09:09
AM;ALVARÃES;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;17;17;2025-04-30 07:09:09
AM;ALVARÃES;95 a 99 anos                  ;FEMININO;ANALFABETO;1;0;0;8;8;2025-04-30 07:09:09
AM;ALVARÃES;95 a 99 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;5;5;2025-04-30 07:09:09
AM;ALVARÃES;95 a 99 anos                  ;MASCULINO;ANALFABETO;1;0;0;10;10;2025-04-30 07:09:09
AM;ALVARÃES;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;12;12;2025-04-30 07:09:09
AM;ALVARÃES;Inválido                      ;FEMININO;ANALFABETO;1;0;0;1;1;2025-04-30 07:09:09
AM;ALVARÃES;Inválido                      ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;100 anos ou mais              ;FEMININO;ANALFABETO;1;0;0;2;2;2025-04-30 07:09:09
AM;AMATURÁ;100 anos ou mais              ;MASCULINO;ANALFABETO;1;0;0;4;4;2025-04-30 07:09:09
AM;AMATURÁ;100 anos ou mais              ;MASCULINO;LÊ E ESCREVE;1;0;0;4;4;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;7;0,7778;2;9;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;46;0,9583;2;48;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;14;0,875;2;16;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;40;0,9524;2;42;2025-04-30 07:09:09
AM;AMATURÁ;16 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;1;0;13;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;50;0,9434;3;53;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;0,7222;5;18;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;AMATURÁ;17 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;52;0,9455;3;55;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;19;1;0;19;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;7;0,875;1;8;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;48;0,8727;7;55;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;MASCULINO;ANALFABETO;1;0;0;1;1;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;20;0,8333;4;24;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;8;0,6667;4;12;2025-04-30 07:09:09
AM;AMATURÁ;18 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;42;0,84;8;50;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;ANALFABETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;11;1;0;11;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;13;0,7647;4;17;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;39;0,8298;8;47;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;MASCULINO;ANALFABETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;21;0,8077;5;26;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;8;0,6154;5;13;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;38;0,7308;14;52;2025-04-30 07:09:09
AM;AMATURÁ;19 anos                       ;MASCULINO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;3;0,75;1;4;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;18;0,9;2;20;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;25;0,8065;6;31;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;32;0,7273;12;44;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;FEMININO;LÊ E ESCREVE;1;1;0,5;1;2;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;MASCULINO;ANALFABETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;11;0,7857;3;14;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;13;0,5652;10;23;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;48;0,8;12;60;2025-04-30 07:09:09
AM;AMATURÁ;20 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;ANALFABETO;1;10;1;0;10;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;96;0,9143;9;105;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;103;0,8655;16;119;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;77;0,7;33;110;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;LÊ E ESCREVE;1;7;1;0;7;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,25;3;4;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;11;0,8462;2;13;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;73;0,8202;16;89;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;75;0,8242;16;91;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;85;0,6589;44;129;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;LÊ E ESCREVE;1;5;0,7143;2;7;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;AMATURÁ;21 a 24 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;ANALFABETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;7;0,875;1;8;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;126;0,863;20;146;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;81;0,9;9;90;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;48;0,7273;18;66;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;LÊ E ESCREVE;1;24;0,8889;3;27;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;SUPERIOR COMPLETO;1;10;0,9091;1;11;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,3333;2;3;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;ANALFABETO;1;2;0,5;2;4;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;10;0,625;6;16;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;116;0,7733;34;150;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;84;0,913;8;92;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;69;0,7419;24;93;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;LÊ E ESCREVE;1;17;0,85;3;20;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;8;0,7273;3;11;2025-04-30 07:09:09
AM;AMATURÁ;25 a 29 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;ANALFABETO;1;23;0,92;2;25;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;0,6667;2;6;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;85;0,8673;13;98;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;68;0,8608;11;79;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;44;0,88;6;50;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;LÊ E ESCREVE;1;53;0,9138;5;58;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;FEMININO;SUPERIOR COMPLETO;1;9;0,8182;2;11;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;ANALFABETO;1;4;0,5714;3;7;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;7;0,875;1;8;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;100;0,8475;18;118;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;86;0,9149;8;94;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;42;0,8571;7;49;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;LÊ E ESCREVE;1;49;0,8909;6;55;2025-04-30 07:09:09
AM;AMATURÁ;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;17;0,7727;5;22;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;ANALFABETO;1;48;0,8889;6;54;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,7143;2;7;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;73;0,9241;6;79;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;49;0,9245;4;53;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;19;0,8636;3;22;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;LÊ E ESCREVE;1;49;0,9074;5;54;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;SUPERIOR COMPLETO;1;11;0,8462;2;13;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;ANALFABETO;1;16;0,8;4;20;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;11;1;0;11;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;101;0,8707;15;116;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;50;0,8772;7;57;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;15;0,8824;2;17;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;LÊ E ESCREVE;1;57;0,9194;5;62;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;AMATURÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;0,3333;2;3;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;ANALFABETO;1;41;0,8367;8;49;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,4;3;5;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;46;0,8519;8;54;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;41;0,9318;3;44;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;12;0,8571;2;14;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;LÊ E ESCREVE;1;46;0,902;5;51;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;1;16;0,9412;1;17;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;ANALFABETO;1;20;0,6897;9;29;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,8333;1;6;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;76;0,8261;16;92;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;38;0,9744;1;39;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;LÊ E ESCREVE;1;57;0,95;3;60;2025-04-30 07:09:09
AM;AMATURÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;8;1;0;8;2025-04-30 07:09:09
AM;AMATURÁ;45 a 49 anos                  ;FEMININO;ANALFABETO;1;42;0,8235;9;51;2025-04-30 07:09:09
AM;AMATURÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;AMATURÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;40;0,8696;6;46;2025-04-30 07:09:09
AM;AMATURÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;22;0,9565;1;23;2025-04-30 07:09:09
AM;AMATURÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;14;0,875;2;16;2025-04-30 07:09:09
